# Generated from Skretzo/shortest-path transport TSV files.
# Columns: category	source	destination	label	duration	skills	quests	items	varbits	varplayers	wildernessLevel	confidence	provenance
# duration is in game ticks (floored at 1). Blank requirement fields mean no requirement recorded upstream.
# confidence tiers: INHERITED from upstream, INFERRED from cache-derived generation, CONFIRMED from live/manual proof, CONTRADICTED for known disagreements.
BASELINE	1759,3710,0	1255,3548,0	8: Mount Quidamortem 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1759,3710,0	1415,3577,0	C: Shayzien West 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1759,3710,0	1518,3733,0	7: Lovakengj 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1759,3710,0	1572,3466,0	6: Kourend Woodland 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1759,3710,0	1590,3620,0	B: Shayzien East 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1759,3710,0	1648,3931,0	9: Northern Tundras 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1759,3710,0	1655,3543,0	4: Hosidius West 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1759,3710,0	1670,3833,0	1: Arceuus 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1759,3710,0	1699,3660,0	5: Kingstown 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1759,3710,0	1761,3710,0	A: Port Piscarilius 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1759,3710,0	1808,3479,0	3: Hosidius South 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1759,4958,0	3258,3452,0	Walk-up Stairs 24427	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1760,4958,0	3258,3452,0	Walk-up Stairs 24427	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1761,3710,0	1218,3737,0	2: Farming Guild 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1761,3710,0	1255,3548,0	8: Mount Quidamortem 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1761,3710,0	1415,3577,0	C: Shayzien West 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1761,3710,0	1518,3733,0	7: Lovakengj 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1761,3710,0	1572,3466,0	6: Kourend Woodland 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1761,3710,0	1590,3620,0	B: Shayzien East 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1761,3710,0	1648,3931,0	9: Northern Tundras 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1761,3710,0	1655,3543,0	4: Hosidius West 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1761,3710,0	1670,3833,0	1: Arceuus 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1761,3710,0	1699,3660,0	5: Kingstown 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1761,3710,0	1808,3479,0	3: Hosidius South 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1761,4963,0	1631,4957,0	Walk-down Stairs 24428	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1761,4964,0	1631,4957,0	Walk-down Stairs 24428	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1761,4965,0	1631,4957,0	Walk-down Stairs 24428	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1761,5362,0	2531,3446,0	Ride Aged log 25216	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	1773,2961,0	1877,2975,0	Travel Rowboat 58635	5				18351=1		-1	INHERITED	skretzo:boats.tsv
BASELINE	1779,3417,0	1784,3458,0	Travel Sandicrahb 7484	5						-1	INHERITED	skretzo:boats.tsv
BASELINE	1783,3458,0	1778,3417,0	Travel Sandicrahb 7483	5						-1	INHERITED	skretzo:boats.tsv
BASELINE	1795,3106,0	1799,9506,0	Enter Colosseum entrance 50749	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1795,3107,0	1799,9506,0	Enter Colosseum entrance 50749	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1798,9969,0	1670,3569,0	Climb-up Staircase 34864	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1799,9506,0	1795,3106,0	Exit Stairs 50750	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1799,9507,0	1795,3106,0	Exit Stairs 50750	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1799,9966,0	1670,3569,0	Climb-up Staircase 34864	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1799,9969,0	1670,3569,0	Climb-up Staircase 34864	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1800,9967,0	1670,3569,0	Climb-up Staircase 34864	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1800,9968,0	1670,3569,0	Climb-up Staircase 34864	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1802,9956,0	1802,9958,0	Open Temple Door 34843	2				8397=1		-1	INHERITED	skretzo:transports.tsv
BASELINE	1802,9958,0	1802,9956,0	Open Temple Door 34843	2				8397=1		-1	INHERITED	skretzo:transports.tsv
BASELINE	1803,9967,0	1726,9994,0	Enter Strange passage 28918	1				5087=1		-1	INHERITED	skretzo:transports.tsv
BASELINE	1803,9968,0	1726,9994,0	Enter Strange passage 28918	1				5087=1		-1	INHERITED	skretzo:transports.tsv
BASELINE	1808,3479,0	1218,3737,0	2: Farming Guild 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3479,0	1255,3548,0	8: Mount Quidamortem 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3479,0	1415,3577,0	C: Shayzien West 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3479,0	1518,3733,0	7: Lovakengj 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3479,0	1572,3466,0	6: Kourend Woodland 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3479,0	1590,3620,0	B: Shayzien East 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3479,0	1648,3931,0	9: Northern Tundras 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3479,0	1655,3543,0	4: Hosidius West 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3479,0	1670,3833,0	1: Arceuus 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3479,0	1699,3660,0	5: Kingstown 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3479,0	1761,3710,0	A: Port Piscarilius 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3481,0	1218,3737,0	2: Farming Guild 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3481,0	1255,3548,0	8: Mount Quidamortem 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3481,0	1415,3577,0	C: Shayzien West 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3481,0	1518,3733,0	7: Lovakengj 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3481,0	1572,3466,0	6: Kourend Woodland 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3481,0	1590,3620,0	B: Shayzien East 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3481,0	1648,3931,0	9: Northern Tundras 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3481,0	1655,3543,0	4: Hosidius West 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3481,0	1670,3833,0	1: Arceuus 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3481,0	1699,3660,0	5: Kingstown 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3481,0	1761,3710,0	A: Port Piscarilius 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3481,0	1808,3479,0	3: Hosidius South 28835	5			COINS=20	7796<11		-1	INHERITED	skretzo:minecarts.tsv
BASELINE	1808,3679,0	1455,2968,0	Aldarin 1330	6			COINS=1100			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1808,3679,0	1514,2971,0	Sunset Coast 1330	6			COINS=550			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1808,3679,0	1743,3136,0	Civitas illa Fortis 1330	6			COINS=1000			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1808,3679,0	1811,3679,1	Cross Gangplank 50063	3						-1	INHERITED	skretzo:transports.tsv
BASELINE	1808,3679,0	2142,3122,0	Port Tyras 1330	6		Regicide	COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1808,3679,0	2157,3330,0	Prifddinas 1330	6		Song of the Elves	COINS=1200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1808,3679,0	2589,2851,0	Corsair Cove 1330	6			COINS=1500			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1808,3679,0	2674,3144,0	Port Khazard 1330	6			COINS=1800			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1808,3679,0	2760,3238,0	Brimhaven 1330	6			COINS=2000			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1808,3679,0	2792,3414,0	Catherby 1330	6			COINS=2000			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1808,3679,0	2954,3158,0	Musa Point 1330	6			COINS=2500			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1808,3679,0	3001,3032,0	Shipyard 1330	6		The Grand Tree	COINS=2600			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1808,3679,0	3671,2931,0	Mos Le'Harmless 1330	6		Cabin Fever	COINS=2100			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1808,3679,0	3702,3503,0	Port Phasmatys 1330	6			COINS=4000			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	1811,3679,1	1808,3679,0	Cross Gangplank 50064	3						-1	INHERITED	skretzo:transports.tsv
BASELINE	1824,3691,0	1504,3399,0	Land's End 10726	6						-1	INHERITED	skretzo:ships.tsv
BASELINE	1824,3691,0	1824,3694,1	Cross Gangplank 27777	3						-1	INHERITED	skretzo:transports.tsv
BASELINE	1824,3691,0	3055,3245,0	Port Sarim 10726	6						-1	INHERITED	skretzo:ships.tsv
BASELINE	1824,3694,1	1824,3691,0	Cross Gangplank 27778	3						-1	INHERITED	skretzo:transports.tsv
BASELINE	1824,9973,0	1825,9973,0	Open Temple Door 34843	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	1825,9973,0	1824,9973,0	Open Temple Door 34843	2				8398=1		-1	INHERITED	skretzo:transports.tsv
BASELINE	1829,9974,0	1702,3575,0	Climb-up Ladder 34863	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	1830,9973,0	1702,3575,0	Climb-up Ladder 34863	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	1830,9975,0	1702,3575,0	Climb-up Ladder 34863	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	1831,9974,0	1702,3575,0	Climb-up Ladder 34863	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	1858,5244,0	3081,3421,0	Climb-up Ladder 20784	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1859,5243,0	3081,3421,0	Climb-up Ladder 20784	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1860,5244,0	3081,3421,0	Climb-up Ladder 20784	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1877,2975,0	1773,2961,0	Travel Rowboat 58634	5				18351=1		-1	INHERITED	skretzo:boats.tsv
BASELINE	1902,5221,0	2042,5245,0	Climb-down Ladder 20785	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1902,5223,0	2042,5245,0	Climb-down Ladder 20785	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1903,5222,0	2042,5245,0	Climb-down Ladder 20785	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1912,5226,0	3081,3421,0	Climb-up Ladder 20784	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1913,5225,0	3081,3421,0	Climb-up Ladder 20784	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1913,5227,0	3081,3421,0	Climb-up Ladder 20784	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1914,5226,0	3081,3421,0	Climb-up Ladder 20784	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1936,9009,1	2457,2849,0	Climb-up Ladder 32205	1		Dragon Slayer II				-1	INHERITED	skretzo:transports.tsv
BASELINE	1937,4969,0	1937,4970,0	Open Gate 9141	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1937,4970,0	1937,4969,0	Open Gate 9141	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1939,4958,0	2931,10196,0	Climb-up Stairs 9138	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1940,4958,0	2931,10196,0	Climb-up Stairs 9138	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1942,4703,0	1942,4706,1	Climb-up Stairs 6085	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1942,4706,1	1942,4703,0	Climb-down Stairs 6086	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1943,4705,1	2914,10187,0	Climb-up Stairs 10287	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	1967,8986,1	1969,8986,1	Pass Magical Barrier 31617	1		Dragon Slayer II				-1	INHERITED	skretzo:transports.tsv
BASELINE	1967,8987,1	1969,8987,1	Pass Magical Barrier 31617	1		Dragon Slayer II				-1	INHERITED	skretzo:transports.tsv
BASELINE	1969,8986,1	1967,8986,1	Pass Magical Barrier 31617	1		Dragon Slayer II				-1	INHERITED	skretzo:transports.tsv
BASELINE	1969,8987,1	1967,8987,1	Pass Magical Barrier 31617	1		Dragon Slayer II				-1	INHERITED	skretzo:transports.tsv
BASELINE	1971,9035,1	2483,2889,0	Enter Cave 31806	1				6076=1		-1	INHERITED	skretzo:transports.tsv
BASELINE	2012,9004,1	2523,2860,0	Climb Vine ladder 31790	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2025,5218,0	2123,5252,0	Climb-down Ladder 19004	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2026,5217,0	2123,5252,0	Climb-down Ladder 19004	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2026,5219,0	2123,5252,0	Climb-down Ladder 19004	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2027,5218,0	2123,5252,0	Climb-down Ladder 19004	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2042,5245,0	1859,5243,0	Climb-up Ladder 19003	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2086,3689,0	2203,3803,0	Travel Rowboat 58642	5				18371=1		-1	INHERITED	skretzo:boats.tsv
BASELINE	2118,3893,1	2118,3895,0	Climb Ladder 16962	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	2118,3895,0	2118,3893,1	Climb Ladder 16960	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	2122,4833,0	2405,4381,0	Use Portal 34754	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2122,5251,0	2042,5245,0	Climb-up Dripping vine 23705	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2126,3893,1	2128,3893,2	Climb Ladder 16959	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	2128,3893,2	2126,3893,1	Climb Ladder 16961	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	2138,3899,2	2222,3796,2	Travel Captain Bentley 6650	12						-1	INHERITED	skretzo:ships.tsv
BASELINE	2142,3122,0	1455,2968,0	Aldarin 1330	6			COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	1496,3403,0	Land's End 1330	6			COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	1514,2971,0	Sunset Coast 1330	6			COINS=1600			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	1743,3136,0	Civitas illa Fortis 1330	6			COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	1808,3679,0	Port Piscarilius 1330	6			COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	2142,3125,1	Cross Gangplank 17408	3						-1	INHERITED	skretzo:transports.tsv
BASELINE	2142,3122,0	2157,3330,0	Prifddinas 1330	6		Song of the Elves	COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	2589,2851,0	Corsair Cove 1330	6			COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	2674,3144,0	Port Khazard 1330	6			COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	2760,3238,0	Brimhaven 1330	6			COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	2792,3414,0	Catherby 1330	6			COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	2954,3158,0	Musa Point 1330	6			COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	3001,3032,0	Shipyard 1330	6		The Grand Tree	COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	3038,3192,0	Port Sarim 1330	6			COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	3671,2931,0	Mos Le'Harmless 1330	6		Cabin Fever	COINS=1600			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3122,0	3702,3503,0	Port Phasmatys 1330	6		Priest in Peril	COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2142,3125,1	2142,3122,0	Cross Gangplank 17409	3						-1	INHERITED	skretzo:transports.tsv
BASELINE	2142,4813,0	2405,4381,0	Use Portal 34754	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2142,4853,0	2405,4381,0	Use Portal 34754	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2147,5284,0	2358,5215,0	Climb-down Dripping vine 23706	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2148,5283,0	2358,5215,0	Climb-down Dripping vine 23706	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2149,5284,0	2358,5215,0	Climb-down Dripping vine 23706	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2150,5277,0	2123,5252,0	Climb-up Goo covered vine 23703	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2150,5279,0	2123,5252,0	Climb-up Goo covered vine 23703	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2151,5278,0	2123,5252,0	Climb-up Goo covered vine 23703	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2157,3330,0	1455,2968,0	Aldarin 1330	6			COINS=1800			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	1496,3403,0	Land's End 1330	6			COINS=1500			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	1514,2971,0	Sunset Coast 1330	6			COINS=1800			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	1743,3136,0	Civitas illa Fortis 1330	6			COINS=1700			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	1808,3679,0	Port Piscarilius 1330	6			COINS=1200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	2142,3122,0	Port Tyras 1330	6		Regicide	COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	2157,3333,1	Cross Gangplank 34948	3						-1	INHERITED	skretzo:transports.tsv
BASELINE	2157,3330,0	2589,2851,0	Corsair Cove 1330	6			COINS=1420			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	2674,3144,0	Port Khazard 1330	6			COINS=2800			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	2760,3238,0	Brimhaven 1330	6			COINS=3450			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	2792,3414,0	Catherby 1330	6			COINS=3560			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	2954,3158,0	Musa Point 1330	6			COINS=4400			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	3001,3032,0	Shipyard 1330	6		The Grand Tree	COINS=4000			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	3038,3192,0	Port Sarim 1330	6			COINS=4800			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	3671,2931,0	Mos Le'Harmless 1330	6		Cabin Fever	COINS=2475			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3330,0	3702,3503,0	Port Phasmatys 1330	6		Priest in Peril	COINS=5200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	2157,3333,1	2157,3330,0	Cross Gangplank 34949	3						-1	INHERITED	skretzo:transports.tsv
BASELINE	2162,4833,0	2405,4381,0	Use Portal 34754	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2162,5114,1	3680,3536,0	Talk-to Pirate Pete 602	9		Rum Deal				-1	INHERITED	skretzo:boats.tsv
BASELINE	2166,4409,2	2800,5160,0	Climb-up Ladder 20281	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	2181,3326,0	3208,6078,0	Enter City Gate 36518	4		Song of the Elves				-1	INHERITED	skretzo:transports.tsv
BASELINE	2181,3327,0	3208,6079,0	Enter City Gate 36518	4		Song of the Elves				-1	INHERITED	skretzo:transports.tsv
BASELINE	2181,3328,0	3208,6080,0	Enter City Gate 36519	4		Song of the Elves				-1	INHERITED	skretzo:transports.tsv
BASELINE	2181,3329,0	3208,6081,0	Enter City Gate 36519	4		Song of the Elves				-1	INHERITED	skretzo:transports.tsv
BASELINE	2203,3803,0	2086,3689,0	Travel Rowboat 58643	5				18371=1		-1	INHERITED	skretzo:boats.tsv
BASELINE	2205,4934,1	2899,3564,0	Climb-up Stairs 4627	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2206,4934,1	2900,3565,0	Climb-up Stairs 4627	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2207,4934,1	2207,4938,0	Climb-down Stairs 4620	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2207,4938,0	2207,4934,1	Climb-up Stairs 4622	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2208,4830,0	1860,4639,0	Enter Portal 34758	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2208,4934,1	2207,4938,0	Climb-down Stairs 4620	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2208,4938,0	2207,4934,1	Climb-up Stairs 4622	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2211,3809,0	2213,3809,1	Climb Ladder 16960	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2212,4940,0	2212,4944,1	Climb-up Stairs 4622	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2212,4944,1	2212,4940,0	Climb-down Stairs 4620	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2213,3794,0	2213,3796,1	Climb Ladder 16960	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2213,3794,0	2620,3693,0	Rellekka Lokar Searunner 9306	9		The Fremennik Trials				-1	INHERITED	skretzo:boats.tsv
BASELINE	2213,3796,1	2213,3794,0	Climb Ladder 16962	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2213,3809,1	2211,3809,0	Climb Ladder 16962	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2213,4940,0	2212,4944,1	Climb-up Stairs 4622	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2213,4944,1	2212,4940,0	Climb-down Stairs 4620	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2214,3800,2	2214,3802,1	Climb Ladder 16961	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2214,3802,1	2214,3800,2	Climb Ladder 16959	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2218,3424,0	2227,3469,0	Travel Rowboat 58641	5				18370=1		-1	INHERITED	skretzo:boats.tsv
BASELINE	2220,3792,2	2223,3792,1	Climb Stairs 16947	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2221,3792,3	2221,3795,2	Climb Stairs 16947	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2221,3795,2	2221,3792,3	Climb Stairs 16945	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2221,3805,2	2221,3808,3	Climb Stairs 16945	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2221,3808,3	2221,3805,2	Climb Stairs 16947	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2222,3796,2	2138,3899,2	Travel Captain Bentley 6650	12						-1	INHERITED	skretzo:ships.tsv
BASELINE	2223,3792,1	2220,3792,2	Climb Stairs 16945	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2225,3792,1	2228,3792,2	Climb Stairs 16945	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2225,3806,1	2225,3809,0	Climb Stairs 16948	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2225,3809,0	2225,3806,1	Climb Stairs 16946	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2227,3469,0	2218,3424,0	Travel Rowboat 58640	5				18370=1		-1	INHERITED	skretzo:boats.tsv
BASELINE	2227,3792,3	2227,3795,2	Climb Stairs 16947	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2227,3795,2	2227,3792,3	Climb Stairs 16945	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2227,3805,2	2227,3808,3	Climb Stairs 16945	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	2227,3808,3	2227,3805,2	Climb Stairs 16947	1						-1	INHERITED	skretzo:transports.tsv
